merchant_id,avg_txn_value,failed_txns_last_7d,support_tickets_last_30d,csat_score,settlement_delay_avg,api_failure_rate,active_days_last_month,delight_score
MID_14834,12093.18,2,1,4.2,1.68,0.034,30,0.57
MID_14835,5702.26,5,4,5.0,1.06,0.094,11,0.202
MID_14836,5408.32,0,2,3.6,1.84,0.328,20,0.433
MID_14837,14279.73,2,3,4.5,0.48,0.061,24,0.501
MID_14838,1921.74,4,0,5.0,0.92,0.229,28,0.448
MID_14839,4133.75,2,0,4.1,2.26,0.148,25,0.495
MID_14840,2538.25,7,3,4.6,2.15,0.454,26,0.054
MID_14841,4448.97,4,2,3.1,2.26,0.289,11,0.163
MID_14842,2618.52,2,1,4.6,1.62,0.515,18,0.377
MID_14843,8660.86,2,2,3.5,1.6,0.058,14,0.395
MID_14844,16003.33,3,0,4.3,0.64,0.19,15,0.54
MID_14845,15446.48,4,0,3.7,1.9,0.282,21,0.427
MID_14846,4533.45,1,4,4.0,1.61,0.091,27,0.374
MID_14847,44883.13,4,1,3.4,1.69,0.264,19,0.426
MID_14848,9010.43,5,1,4.1,0.67,0.132,21,0.361
MID_14849,5098.27,1,1,4.1,0.42,0.321,18,0.483
MID_14850,18050.84,3,2,4.2,1.6,0.216,25,0.454
MID_14851,13088.67,3,3,3.8,0.92,0.249,19,0.338
MID_14852,13834.0,3,2,4.2,2.1,0.101,16,0.413
MID_14853,2183.29,2,1,4.1,0.01,0.14,28,0.483
MID_14854,6317.22,2,3,3.2,1.15,0.057,30,0.369
MID_14855,19792.57,3,1,4.6,1.7,0.182,14,0.504
MID_14856,7012.56,4,1,3.2,0.45,0.308,29,0.335
MID_14857,11502.83,2,1,5.0,2.83,0.035,28,0.584
MID_14858,8865.71,9,1,4.5,1.88,0.139,28,0.181
MID_14859,18474.21,3,2,3.8,3.02,0.23,17,0.374
MID_14860,3348.59,1,5,2.8,2.76,0.34,21,0.148
MID_14861,8567.85,2,3,4.2,0.91,0.15,22,0.408
MID_14862,1315.16,2,2,3.7,2.16,0.252,24,0.322
MID_14863,11718.63,7,4,3.8,2.06,0.141,17,0.071
MID_14864,13166.48,0,2,4.1,1.2,0.098,12,0.558
MID_14865,437.82,4,2,3.3,0.77,0.33,16,0.174
MID_14866,11263.67,0,1,4.5,1.22,0.228,15,0.602
MID_14867,5356.14,4,2,3.3,0.36,0.101,12,0.263
MID_14868,1325.0,6,0,3.6,1.74,0.242,17,0.203
MID_14869,5445.68,3,2,3.9,2.86,0.213,17,0.294
MID_14870,2159.61,1,5,3.9,0.82,0.201,13,0.242
MID_14871,5371.0,5,2,4.2,0.58,0.202,12,0.242
MID_14872,4850.59,3,4,4.5,1.14,0.131,19,0.282
MID_14873,13409.07,1,1,5.0,0.91,0.184,21,0.632
MID_14874,14881.75,6,3,4.1,0.25,0.133,28,0.284
MID_14875,9340.19,4,2,3.6,1.74,0.337,22,0.274
MID_14876,229.48,2,1,3.3,0.67,0.077,29,0.418
MID_14877,26739.72,3,0,4.8,0.97,0.199,18,0.613
MID_14878,11591.05,2,0,3.7,1.6,0.199,14,0.501
MID_14879,347.94,3,2,2.7,1.24,0.12,25,0.25
MID_14880,17083.35,1,1,4.6,1.28,0.121,28,0.658
MID_14881,2234.76,4,4,3.3,1.18,0.28,23,0.117
MID_14882,8656.48,2,3,5.0,1.68,0.1,23,0.455
MID_14883,6285.48,7,1,3.3,1.86,0.334,21,0.125
MID_14884,5444.49,1,2,5.0,2.12,0.408,17,0.436
MID_14885,22046.76,2,3,3.1,0.93,0.051,29,0.464
MID_14886,5751.18,0,1,5.0,1.67,0.103,14,0.599
MID_14887,783.34,3,2,4.9,0.25,0.088,22,0.403
MID_14888,29306.7,4,2,4.6,0.88,0.078,29,0.519
MID_14889,25324.42,4,4,3.5,1.14,0.222,10,0.247
MID_14890,11533.83,4,1,4.4,1.94,0.148,11,0.386
MID_14891,6309.1,1,1,4.6,1.53,0.08,29,0.587
MID_14892,974.58,2,3,3.1,1.29,0.234,23,0.25
MID_14893,15642.17,5,1,4.6,0.79,0.218,10,0.381
MID_14894,784.78,1,2,3.6,1.76,0.044,26,0.417
MID_14895,710.68,4,1,3.4,0.1,0.118,25,0.319
MID_14896,7708.58,2,2,3.9,1.71,0.006,28,0.465
MID_14897,1745.06,1,2,3.3,1.98,0.238,17,0.335
MID_14898,77.6,4,3,3.3,2.37,0.057,10,0.123
MID_14899,5501.1,3,2,3.4,0.81,0.021,11,0.324
MID_14900,1475.92,5,2,4.3,2.02,0.175,11,0.184
MID_14901,1749.67,2,1,3.7,0.87,0.196,25,0.416
MID_14902,800.29,4,2,4.1,1.61,0.106,21,0.271
MID_14903,2295.31,5,2,4.2,2.06,0.086,19,0.23
MID_14904,12569.66,3,3,4.4,1.55,0.08,10,0.362
MID_14905,16551.01,4,0,3.9,2.79,0.076,10,0.432
MID_14906,6024.54,4,1,5.0,0.29,0.374,24,0.408
MID_14907,7063.41,2,2,4.8,1.91,0.307,29,0.453
MID_14908,332.0,2,0,3.2,1.52,0.204,15,0.374
MID_14909,718.36,2,1,4.4,2.09,0.103,11,0.395
MID_14910,2978.24,5,2,5.0,2.2,0.21,25,0.277
MID_14911,7850.4,5,1,3.0,1.08,0.151,24,0.283
MID_14912,13453.49,3,2,2.7,1.18,0.161,27,0.364
MID_14913,9288.77,1,2,4.2,2.14,0.261,25,0.477
MID_14914,4977.91,4,1,4.3,1.6,0.156,17,0.35
MID_14915,1259.31,4,1,5.0,1.67,0.192,14,0.337
MID_14916,15176.49,3,0,5.0,2.2,0.112,13,0.555
MID_14917,4522.2,4,3,2.9,0.81,0.051,26,0.229
MID_14918,13320.11,3,0,2.6,1.9,0.132,23,0.435
MID_14919,7194.48,4,2,4.7,2.71,0.157,13,0.309
MID_14920,13419.41,4,2,5.0,1.69,0.156,14,0.399
MID_14921,23782.74,6,2,4.1,2.51,0.189,15,0.274
MID_14922,25386.81,2,3,3.9,1.57,0.086,19,0.469
MID_14923,7659.48,4,2,4.5,1.24,0.194,12,0.319
MID_14924,7164.33,4,2,3.1,0.29,0.06,25,0.32
MID_14925,3088.08,2,1,5.0,0.03,0.061,22,0.541
MID_14926,27457.49,2,2,3.7,0.97,0.059,12,0.507
MID_14927,6123.4,2,1,4.8,1.75,0.155,22,0.505
MID_14928,1364.97,8,1,3.8,0.25,0.13,13,0.104
MID_14929,5668.76,4,2,2.5,1.56,0.137,27,0.237
MID_14930,1358.81,2,3,4.2,1.47,0.088,23,0.345
MID_14931,6982.23,2,1,3.6,2.89,0.024,11,0.407
MID_14932,8238.84,5,2,2.9,0.88,0.088,28,0.26
MID_14933,4121.21,4,3,2.3,0.96,0.045,10,0.134
MID_14934,743.47,7,1,4.4,1.03,0.284,12,0.134
MID_14935,28735.77,4,0,2.8,1.63,0.382,26,0.424
MID_14936,14843.62,1,2,4.4,1.73,0.223,16,0.514
MID_14937,18256.13,4,2,3.7,2.74,0.309,27,0.34
MID_14938,4570.77,3,1,3.3,1.88,0.157,13,0.317
MID_14939,14305.85,2,1,4.1,2.66,0.398,22,0.459
MID_14940,6643.13,4,5,4.0,2.29,0.095,11,0.126
MID_14941,2244.99,0,3,4.1,1.97,0.26,18,0.387
MID_14942,1328.73,3,1,4.6,1.87,0.142,29,0.42
MID_14943,4231.98,4,4,4.9,1.69,0.202,14,0.208
MID_14944,1479.81,2,2,5.0,0.43,0.049,23,0.473
MID_14945,63590.42,5,2,3.4,0.89,0.102,11,0.352
MID_14946,504.4,4,1,4.4,1.79,0.079,25,0.351
MID_14947,5818.63,6,2,3.7,1.66,0.2,27,0.195
MID_14948,6016.51,3,1,2.9,1.02,0.369,23,0.315
MID_14949,3575.78,2,2,2.4,1.43,0.051,16,0.294
MID_14950,8471.18,1,2,3.4,0.05,0.042,25,0.508
MID_14951,1624.92,2,2,3.4,1.03,0.15,24,0.35
MID_14952,15320.71,2,1,2.8,1.05,0.206,27,0.475
MID_14953,4041.38,3,4,3.5,2.68,0.051,10,0.169
MID_14954,8948.78,2,1,4.6,1.93,0.097,10,0.485
MID_14955,12575.12,5,3,3.5,1.54,0.262,20,0.205
MID_14956,21986.05,3,2,3.5,2.15,0.299,12,0.357
MID_14957,18065.94,3,3,4.0,2.11,0.086,13,0.368
MID_14958,9372.82,1,4,3.3,1.26,0.147,18,0.341
MID_14959,4916.66,2,1,4.5,1.33,0.073,28,0.52
MID_14960,6995.77,4,2,3.4,2.23,0.102,25,0.29
MID_14961,14641.9,3,4,3.5,0.37,0.132,30,0.351
MID_14962,21000.16,3,2,3.4,1.65,0.167,28,0.437
MID_14963,1095.72,5,2,4.3,0.62,0.244,29,0.254
MID_14964,4858.99,3,2,3.3,1.26,0.329,11,0.241
MID_14965,14966.3,2,4,4.2,2.28,0.225,23,0.365
MID_14966,5650.21,6,1,3.4,0.48,0.15,20,0.236
MID_14967,4038.08,3,1,2.6,1.17,0.23,14,0.273
MID_14968,5298.77,2,4,3.1,0.43,0.192,26,0.277
MID_14969,9234.28,1,1,3.2,0.97,0.253,20,0.475
MID_14970,85432.5,4,1,4.6,1.13,0.032,22,0.57
MID_14971,6792.29,2,3,4.3,1.12,0.104,27,0.42
MID_14972,2338.18,1,2,4.3,1.37,0.283,28,0.441
MID_14973,1777.48,2,3,4.9,1.65,0.04,15,0.371
MID_14974,432.73,1,1,3.6,1.43,0.143,29,0.46
MID_14975,8182.96,1,1,3.0,2.15,0.146,17,0.442
MID_14976,7865.18,2,2,4.4,1.91,0.136,30,0.473
MID_14977,2297.07,2,2,3.5,2.54,0.245,19,0.296
MID_14978,11885.24,2,3,4.0,3.21,0.039,18,0.385
MID_14979,13513.41,2,4,4.4,1.89,0.059,28,0.425
MID_14980,2998.87,3,1,4.1,1.72,0.218,30,0.398
MID_14981,4217.47,2,4,4.0,0.9,0.209,25,0.305
MID_14982,46534.86,1,2,3.2,2.15,0.097,28,0.569
MID_14983,4688.27,6,1,4.6,1.73,0.157,28,0.299
MID_14984,14304.62,3,2,4.4,2.86,0.124,19,0.418
MID_14985,6028.05,5,3,4.3,0.3,0.353,19,0.203
MID_14986,15767.04,5,2,4.5,2.0,0.068,18,0.358
MID_14987,14654.38,1,2,4.4,0.76,0.038,30,0.616
MID_14988,11018.86,3,0,4.5,1.91,0.122,25,0.541
MID_14989,19294.94,2,2,5.0,1.51,0.035,11,0.549
MID_14990,28004.7,4,0,4.6,1.94,0.032,10,0.541
MID_14991,8674.61,4,2,3.9,1.45,0.067,18,0.333
MID_14992,2711.12,4,4,3.1,2.06,0.178,15,0.086
MID_14993,5085.43,2,3,4.5,0.88,0.101,23,0.409
MID_14994,14200.82,0,3,3.7,1.77,0.276,21,0.474
MID_14995,10523.5,4,4,5.0,2.53,0.329,13,0.223
MID_14996,1957.7,5,0,3.5,0.6,0.063,21,0.325
MID_14997,525.99,2,3,4.5,2.48,0.3,23,0.292
MID_14998,11487.32,5,1,4.4,1.93,0.084,16,0.366
MID_14999,2891.22,4,5,4.6,2.6,0.161,19,0.134
MID_15000,6924.88,2,3,2.9,1.01,0.162,23,0.315
MID_15001,13733.65,3,1,4.0,1.48,0.309,20,0.434
MID_15002,8270.6,3,4,4.0,1.81,0.215,10,0.222
MID_15003,869.78,1,3,3.5,1.54,0.154,15,0.307
MID_15004,2052.79,6,2,4.4,1.97,0.15,27,0.205
MID_15005,2476.0,0,1,3.3,2.26,0.136,27,0.49
MID_15006,2982.23,3,2,4.5,0.79,0.149,19,0.367
MID_15007,8333.37,4,3,4.0,2.1,0.01,26,0.311
MID_15008,7011.1,5,2,5.0,1.26,0.055,27,0.371
MID_15009,2271.01,2,2,3.4,1.44,0.115,21,0.345
MID_15010,699.45,5,2,3.9,0.48,0.173,27,0.237
MID_15011,1880.57,0,2,3.6,0.36,0.322,27,0.453
MID_15012,41592.87,7,1,4.8,1.53,0.129,22,0.399
MID_15013,6321.4,2,1,5.0,0.82,0.051,28,0.578
MID_15014,20200.07,4,1,4.4,1.59,0.24,27,0.477
MID_15015,18888.37,2,1,2.1,2.03,0.588,16,0.319
MID_15016,7164.56,1,2,3.4,2.2,0.122,16,0.408
MID_15017,12265.17,1,3,4.3,1.02,0.14,30,0.519
MID_15018,2141.24,3,0,3.9,2.28,0.107,27,0.428
MID_15019,11660.24,6,2,2.5,2.65,0.196,20,0.129
MID_15020,3179.83,4,3,3.4,0.47,0.463,18,0.144
MID_15021,17841.61,2,5,3.6,1.46,0.111,23,0.334
MID_15022,874.38,0,1,5.0,1.24,0.085,27,0.607
MID_15023,14834.16,4,3,3.5,1.57,0.183,12,0.258
MID_15024,1052.9,1,2,4.2,2.52,0.038,13,0.398
MID_15025,21302.23,2,1,4.5,2.75,0.261,21,0.54
MID_15026,3627.0,2,3,3.1,2.44,0.091,15,0.255
MID_15027,10624.54,3,3,3.7,2.64,0.012,30,0.364
MID_15028,6684.59,6,1,3.4,1.3,0.304,10,0.165
MID_15029,4561.85,4,1,4.0,1.85,0.114,13,0.318
MID_15030,10368.83,1,0,3.4,0.55,0.233,24,0.572
MID_15031,29473.8,3,0,4.4,3.0,0.187,27,0.587
MID_15032,421.46,1,1,3.5,1.26,0.028,18,0.443
MID_15033,25114.91,2,1,3.9,2.87,0.124,18,0.532
MID_15034,9392.57,6,2,3.2,0.8,0.134,28,0.23
MID_15035,16466.95,2,3,2.8,1.9,0.048,19,0.369
MID_15036,4843.05,3,1,3.7,0.96,0.246,30,0.401
MID_15037,6383.62,4,2,4.5,0.97,0.1,27,0.382
MID_15038,20314.19,3,0,4.3,1.71,0.111,25,0.589
MID_15039,5358.84,2,1,3.6,1.18,0.329,27,0.419
MID_15040,7649.86,4,1,3.8,1.36,0.069,25,0.393
MID_15041,204.02,5,3,3.7,1.2,0.225,17,0.112
MID_15042,1726.86,2,3,3.3,2.4,0.296,10,0.191
MID_15043,10263.47,0,3,4.7,1.12,0.07,22,0.563
MID_15044,12622.27,4,1,4.6,1.39,0.206,14,0.415
MID_15045,8737.13,2,0,4.7,2.21,0.014,25,0.601
MID_15046,1546.79,3,4,3.8,1.9,0.209,29,0.21
MID_15047,5895.18,2,2,3.0,1.03,0.212,17,0.331
MID_15048,4386.52,4,3,4.0,0.78,0.049,19,0.271
MID_15049,6845.07,2,3,3.7,1.37,0.088,10,0.326
MID_15050,20427.55,2,1,4.0,1.24,0.036,30,0.612
MID_15051,14954.91,1,0,3.8,0.88,0.054,29,0.673
MID_15052,877.27,3,2,4.9,2.46,0.188,22,0.339
MID_15053,22100.9,0,0,2.3,1.15,0.104,27,0.645
MID_15054,6382.18,3,1,4.2,0.67,0.125,13,0.419
MID_15055,13620.39,0,1,4.5,3.27,0.113,11,0.587
MID_15056,1508.69,4,2,3.8,2.77,0.142,15,0.209
MID_15057,11108.45,5,0,4.5,1.11,0.102,26,0.465
MID_15058,2696.14,2,1,3.9,1.16,0.098,25,0.451
MID_15059,5769.31,1,3,4.6,2.7,0.045,10,0.402
MID_15060,170.07,3,2,4.3,1.15,0.193,11,0.285
MID_15061,1644.16,3,1,3.7,3.15,0.215,15,0.282
MID_15062,966.0,0,1,3.9,1.97,0.201,11,0.451
MID_15063,2741.0,2,1,5.0,1.89,0.28,10,0.417
MID_15064,1053.81,3,2,2.9,2.46,0.137,23,0.235
MID_15065,11773.63,2,2,2.8,1.14,0.164,17,0.375
MID_15066,294.7,2,1,4.5,2.02,0.159,29,0.447
MID_15067,9616.56,2,0,5.0,1.59,0.1,25,0.621
MID_15068,1516.46,1,0,3.6,0.94,0.341,19,0.457
MID_15069,29033.62,2,1,4.2,1.39,0.033,17,0.603
MID_15070,27044.68,7,3,4.8,2.62,0.128,11,0.222
MID_15071,2555.42,2,5,3.2,2.43,0.184,24,0.162
MID_15072,9530.1,3,1,3.7,1.63,0.143,14,0.396
MID_15073,284.05,4,0,5.0,1.13,0.133,14,0.4
MID_15074,26851.43,2,0,4.1,1.31,0.043,11,0.622
MID_15075,7402.12,1,2,4.4,1.47,0.312,24,0.473
MID_15076,441.85,3,3,5.0,1.08,0.141,14,0.301
MID_15077,4193.11,0,2,4.3,0.9,0.241,25,0.516
MID_15078,799.63,2,1,4.8,1.97,0.053,29,0.493
MID_15079,4991.35,2,1,3.6,1.79,0.021,20,0.442
MID_15080,11084.39,2,4,3.9,1.06,0.126,26,0.375
MID_15081,6346.71,4,1,4.1,0.97,0.166,10,0.338
MID_15082,4840.57,9,1,4.2,0.97,0.137,21,0.123
MID_15083,1268.76,2,2,3.5,0.96,0.031,30,0.397
MID_15084,2809.57,0,1,3.7,1.04,0.285,16,0.475
MID_15085,1055.2,5,1,5.0,2.81,0.227,28,0.302
MID_15086,16476.53,5,1,4.1,1.89,0.302,12,0.323
MID_15087,1453.03,2,3,3.0,1.66,0.18,19,0.239
MID_15088,9047.91,4,1,4.2,0.7,0.142,28,0.438
MID_15089,4196.76,4,0,4.4,1.51,0.194,19,0.4
MID_15090,2561.55,4,2,4.6,2.15,0.575,28,0.237
MID_15091,10201.76,1,1,4.3,1.24,0.066,12,0.554
MID_15092,6106.5,3,0,3.8,0.44,0.157,24,0.477
MID_15093,5110.68,6,2,3.5,1.84,0.254,25,0.156
MID_15094,8985.79,3,3,3.3,2.25,0.146,26,0.295
MID_15095,6758.33,3,3,4.5,1.03,0.156,22,0.357
MID_15096,3616.65,3,2,2.7,1.12,0.312,15,0.213
MID_15097,8188.49,3,3,4.5,0.15,0.127,28,0.413
MID_15098,11071.44,2,2,2.9,1.07,0.361,25,0.364
MID_15099,270.56,3,6,2.6,0.0,0.171,29,0.071
MID_15100,6271.19,2,0,4.3,0.0,0.063,24,0.586
MID_15101,594.14,2,1,4.8,1.48,0.015,21,0.481
MID_15102,2062.93,3,4,3.5,1.25,0.155,20,0.191
MID_15103,8221.37,3,0,4.0,1.73,0.224,26,0.475
MID_15104,20113.26,0,2,3.8,1.97,0.332,21,0.545
MID_15105,21439.22,6,4,5.0,1.31,0.408,14,0.197
MID_15106,725.1,3,3,3.5,1.23,0.229,18,0.207
MID_15107,5431.85,4,1,3.7,1.89,0.131,23,0.338
MID_15108,8746.85,2,3,5.0,1.54,0.07,14,0.434
MID_15109,1590.78,2,2,4.3,1.24,0.033,10,0.376
MID_15110,14500.11,9,2,2.8,1.51,0.297,27,0.042
MID_15111,13634.97,2,1,4.9,2.07,0.043,13,0.556
MID_15112,23365.66,3,2,3.7,1.12,0.278,22,0.432
MID_15113,85.22,3,1,5.0,1.61,0.137,26,0.428
MID_15114,2442.19,1,5,4.0,1.55,0.142,30,0.305
MID_15115,17555.44,3,2,3.3,1.02,0.095,23,0.426
MID_15116,11104.22,1,3,3.9,1.08,0.359,12,0.381
MID_15117,22480.01,2,3,2.9,2.08,0.176,16,0.362
MID_15118,588.8,4,1,3.8,2.35,0.326,29,0.268
MID_15119,9087.29,2,3,4.6,0.73,0.383,17,0.377
MID_15120,8417.55,3,5,3.5,1.14,0.179,10,0.164
MID_15121,363.26,2,3,4.9,1.97,0.079,23,0.369
MID_15122,7205.64,3,2,3.6,1.71,0.155,12,0.31
MID_15123,9403.79,2,2,4.3,1.64,0.045,25,0.487
MID_15124,2123.19,4,3,4.8,1.06,0.087,25,0.304
MID_15125,3192.82,2,2,5.0,0.34,0.209,30,0.483
MID_15126,10226.17,1,2,5.0,0.62,0.261,25,0.563
MID_15127,6316.78,3,3,4.7,1.49,0.19,30,0.375
MID_15128,19520.24,3,0,3.9,1.28,0.207,27,0.557
MID_15129,4191.31,0,3,3.9,2.25,0.149,11,0.387
MID_15130,3101.45,3,1,3.4,1.23,0.352,22,0.313
MID_15131,41908.07,3,3,4.8,0.99,0.206,10,0.454
MID_15132,24206.46,2,3,4.3,2.12,0.162,15,0.451
MID_15133,294.21,2,4,3.3,1.35,0.296,21,0.185
MID_15134,14728.49,1,1,4.1,1.52,0.367,11,0.504
MID_15135,1169.1,2,1,3.4,2.55,0.229,12,0.309
MID_15136,278.7,3,2,3.0,1.5,0.325,27,0.228
MID_15137,3197.86,3,4,3.9,1.64,0.046,19,0.237
MID_15138,3138.15,4,3,4.8,1.44,0.108,23,0.295
MID_15139,17110.21,2,1,3.3,1.6,0.417,15,0.421
MID_15140,12401.78,3,5,4.3,0.83,0.223,18,0.267
MID_15141,39959.17,3,3,5.0,2.0,0.212,23,0.487
MID_15142,12431.05,2,3,2.9,0.9,0.114,23,0.37
MID_15143,5417.24,1,2,3.9,0.73,0.192,30,0.484
MID_15144,12004.05,4,2,4.2,0.49,0.233,30,0.403
MID_15145,75222.15,5,2,3.4,0.0,0.173,26,0.406
MID_15146,12383.64,2,1,4.4,1.38,0.048,10,0.52
MID_15147,14341.47,2,1,3.9,0.56,0.064,10,0.516
MID_15148,27865.26,5,4,4.4,2.02,0.032,10,0.277
MID_15149,1206.45,3,2,4.0,0.4,0.164,29,0.358
MID_15150,12200.49,0,1,4.7,1.64,0.022,21,0.674
MID_15151,19025.08,3,2,4.7,1.21,0.039,11,0.485
MID_15152,30873.78,3,1,4.0,0.21,0.047,10,0.542
MID_15153,2369.5,2,0,4.1,0.63,0.229,15,0.461
MID_15154,7010.36,4,1,2.5,0.71,0.421,19,0.232
MID_15155,11411.7,4,2,3.7,2.18,0.055,28,0.364
MID_15156,2843.11,1,4,3.0,1.79,0.126,23,0.274
MID_15157,9174.74,1,0,4.0,1.68,0.088,28,0.618
MID_15158,2978.39,1,1,2.9,0.18,0.121,11,0.412
MID_15159,4056.51,1,3,4.0,1.89,0.267,28,0.382
MID_15160,5825.34,2,6,3.8,1.76,0.145,14,0.167
MID_15161,7533.01,3,1,3.1,1.05,0.141,29,0.405
MID_15162,5966.85,4,3,4.3,0.86,0.244,10,0.233
MID_15163,6796.3,6,0,2.8,0.36,0.258,10,0.208
MID_15164,3546.61,4,2,4.0,1.6,0.102,27,0.313
MID_15165,1731.22,1,3,4.6,1.58,0.245,26,0.399
MID_15166,485.08,6,2,3.1,1.43,0.092,14,0.091
MID_15167,2181.3,3,3,4.7,1.94,0.176,23,0.306
MID_15168,8721.39,3,1,3.7,0.24,0.203,24,0.439
MID_15169,15423.19,0,1,4.6,2.65,0.138,27,0.665
MID_15170,1854.23,4,1,4.0,0.71,0.176,29,0.356
MID_15171,1149.12,3,0,5.0,2.08,0.088,18,0.462
MID_15172,13834.6,5,2,3.0,2.18,0.191,23,0.245
MID_15173,3640.71,1,1,2.6,1.84,0.142,15,0.377
MID_15174,30261.8,3,2,3.4,2.35,0.281,25,0.416
MID_15175,12528.76,4,1,4.0,1.25,0.144,20,0.414
MID_15176,3956.48,3,1,3.7,2.22,0.229,29,0.368
MID_15177,3418.46,4,2,4.4,0.8,0.254,19,0.294
MID_15178,7417.04,0,0,3.9,1.14,0.168,26,0.635
MID_15179,824.52,2,1,4.1,0.73,0.177,29,0.451
MID_15180,1251.97,1,4,4.0,1.33,0.115,29,0.35
MID_15181,1934.12,2,2,3.1,1.62,0.216,30,0.33
MID_15182,14904.27,1,3,3.9,0.71,0.183,19,0.473
MID_15183,7212.53,4,2,4.8,1.75,0.056,13,0.354
MID_15184,106.23,4,3,4.7,1.19,0.146,22,0.253
MID_15185,11193.76,2,1,4.1,1.3,0.064,26,0.545
MID_15186,5511.1,6,2,4.5,0.52,0.228,22,0.241
MID_15187,7150.91,1,1,4.5,1.74,0.256,10,0.486
MID_15188,2409.46,1,1,5.0,0.92,0.097,16,0.54
MID_15189,8024.76,4,0,4.3,2.33,0.16,26,0.442
MID_15190,38705.57,1,2,4.2,1.34,0.222,13,0.566
MID_15191,762.82,3,4,4.7,0.56,0.129,16,0.256
MID_15192,3339.6,4,2,4.2,1.06,0.146,11,0.271
MID_15193,2783.89,2,2,4.2,1.99,0.191,17,0.358
MID_15194,2857.5,1,0,4.4,1.93,0.182,24,0.547
MID_15195,4759.51,3,3,4.5,1.47,0.045,23,0.355
MID_15196,17043.52,5,3,3.9,1.55,0.279,25,0.269
MID_15197,24402.24,2,1,4.9,1.02,0.188,21,0.624
MID_15198,2259.16,0,4,4.5,1.5,0.041,17,0.411
MID_15199,7829.62,1,1,3.4,1.51,0.086,27,0.521
MID_15200,10130.74,2,2,4.2,1.23,0.169,25,0.47
MID_15201,7377.84,0,0,3.2,0.84,0.262,16,0.547
MID_15202,5692.96,0,2,4.5,1.33,0.362,24,0.506
MID_15203,2131.63,6,2,3.6,1.65,0.15,20,0.141
MID_15204,6698.59,4,1,3.9,1.69,0.114,13,0.335
MID_15205,5128.52,5,1,3.5,1.93,0.122,28,0.291
MID_15206,15874.97,2,2,4.8,3.25,0.434,17,0.425
MID_15207,14422.48,3,1,4.1,1.66,0.086,15,0.469
MID_15208,1438.69,4,0,4.3,1.57,0.061,20,0.395
MID_15209,926.85,4,2,3.5,0.6,0.171,14,0.22
MID_15210,23876.41,3,1,4.5,1.34,0.204,23,0.545
MID_15211,7668.12,4,3,3.7,1.3,0.1,21,0.269
MID_15212,19505.27,3,7,3.7,1.25,0.156,15,0.166
MID_15213,599.1,5,0,3.6,1.19,0.142,14,0.266
MID_15214,7476.36,4,0,4.0,1.46,0.099,13,0.406
MID_15215,7752.83,4,4,4.3,0.55,0.109,18,0.259
MID_15216,19711.4,0,1,4.0,1.74,0.008,21,0.675
MID_15217,1027.08,2,1,4.5,2.15,0.115,11,0.401
MID_15218,2750.23,3,2,5.0,0.8,0.176,17,0.383
MID_15219,5217.83,3,4,3.7,1.24,0.069,25,0.268
MID_15220,20087.33,4,2,4.2,1.19,0.234,11,0.371
MID_15221,27949.7,2,1,4.8,1.58,0.102,27,0.653
MID_15222,49232.59,2,3,4.8,1.5,0.121,17,0.538
MID_15223,31989.14,4,5,5.0,0.88,0.042,19,0.372
MID_15224,59.59,3,1,3.3,0.63,0.085,19,0.332
MID_15225,488.84,2,1,4.2,1.84,0.117,22,0.42
MID_15226,1597.07,2,2,4.2,1.29,0.135,18,0.375
MID_15227,4290.34,1,2,4.2,1.11,0.161,15,0.44
MID_15228,17714.75,4,2,3.2,1.86,0.158,15,0.315
MID_15229,22317.18,4,5,4.8,1.31,0.375,19,0.261
MID_15230,2068.21,5,0,3.0,1.54,0.095,11,0.237
MID_15231,9667.01,0,1,3.5,0.76,0.146,15,0.555
MID_15232,24932.85,3,0,3.1,1.4,0.123,30,0.553
MID_15233,6231.21,5,3,3.4,1.62,0.359,15,0.11
MID_15234,1093.06,8,2,4.9,0.93,0.22,22,0.116
MID_15235,6121.46,1,1,4.2,0.4,0.313,30,0.541
MID_15236,4712.76,5,1,3.5,0.49,0.038,22,0.312
MID_15237,8619.4,5,1,4.4,1.33,0.31,13,0.3
MID_15238,5774.26,2,3,4.0,0.98,0.09,28,0.402
MID_15239,174.98,1,1,3.7,1.66,0.079,11,0.411
MID_15240,51156.18,4,0,4.1,0.9,0.064,25,0.596
MID_15241,7842.55,3,3,3.7,2.27,0.293,28,0.286
MID_15242,6417.52,3,1,3.7,0.79,0.344,21,0.369
MID_15243,30926.26,1,3,2.8,0.78,0.183,20,0.465
MID_15244,1694.37,6,3,3.2,1.79,0.349,21,0.023
MID_15245,2097.8,2,5,4.3,1.38,0.076,22,0.259
MID_15246,16503.37,3,4,3.6,1.1,0.02,24,0.356
MID_15247,3022.29,4,5,4.4,1.21,0.109,14,0.145
MID_15248,16055.81,2,4,3.0,1.9,0.149,15,0.295
MID_15249,3168.14,5,4,5.0,1.3,0.165,12,0.162
MID_15250,337.51,5,2,5.0,2.25,0.051,14,0.245
MID_15251,7277.69,4,1,3.7,0.07,0.222,11,0.333
MID_15252,2190.1,3,1,5.0,1.78,0.072,25,0.455
MID_15253,14181.83,4,4,2.7,1.74,0.214,30,0.206
MID_15254,10249.89,1,3,4.4,1.19,0.054,28,0.517
MID_15255,25718.08,4,3,2.8,2.08,0.192,25,0.293
MID_15256,15278.04,2,2,3.3,0.89,0.253,25,0.442
